center,left,right,steering,throttle,brake,speed
IMG/center_2026_08_30_19_24_10_008.jpg,IMG/left_2026_08_30_19_24_10_008.jpg,IMG/right_2026_08_30_19_24_10_008.jpg,-0.2202876,1.0,0.0,13.79449
IMG/center_2026_08_30_19_24_10_110.jpg,IMG/left_2026_08_30_19_24_10_110.jpg,IMG/right_2026_08_30_19_24_10_110.jpg,-0.2000595,1.0,0.0,14.64149
IMG/center_2026_08_30_19_24_10_213.jpg,IMG/left_2026_08_30_19_24_10_213.jpg,IMG/right_2026_08_30_19_24_10_213.jpg,0.0,1.0,0.0,15.82571
IMG/center_2026_08_30_19_24_10_314.jpg,IMG/left_2026_08_30_19_24_10_314.jpg,IMG/right_2026_08_30_19_24_10_314.jpg,-0.052665,1.0,0.0,17.13227
IMG/center_2026_08_30_19_24_10_418.jpg,IMG/left_2026_08_30_19_24_10_418.jpg,IMG/right_2026_08_30_19_24_10_418.jpg,-0.3491691,1.0,0.0,17.92237
IMG/center_2026_08_30_19_24_10_519.jpg,IMG/left_2026_08_30_19_24_10_519.jpg,IMG/right_2026_08_30_19_24_10_519.jpg,-0.07790939,1.0,0.0,19.10634
IMG/center_2026_08_30_19_24_10_620.jpg,IMG/left_2026_08_30_19_24_10_620.jpg,IMG/right_2026_08_30_19_24_10_620.jpg,-0.2274234,1.0,0.0,19.98793
IMG/center_2026_08_30_19_24_10_721.jpg,IMG/left_2026_08_30_19_24_10_721.jpg,IMG/right_2026_08_30_19_24_10_721.jpg,-0.1459395,1.0,0.0,21.06195
IMG/center_2026_08_30_19_24_10_827.jpg,IMG/left_2026_08_30_19_24_10_827.jpg,IMG/right_2026_08_30_19_24_10_827.jpg,-0.03351,1.0,0.0,21.99301
IMG/center_2026_08_30_19_24_10_930.jpg,IMG/left_2026_08_30_19_24_10_930.jpg,IMG/right_2026_08_30_19_24_10_930.jpg,-0.2887671,1.0,0.0,22.98435
IMG/center_2026_08_30_19_24_11_034.jpg,IMG/left_2026_08_30_19_24_11_034.jpg,IMG/right_2026_08_30_19_24_11_034.jpg,0.0,1.0,0.0,24.14311
IMG/center_2026_08_30_19_24_11_138.jpg,IMG/left_2026_08_30_19_24_11_138.jpg,IMG/right_2026_08_30_19_24_11_138.jpg,-0.2950416,1.0,0.0,25.07885
IMG/center_2026_08_30_19_24_11_239.jpg,IMG/left_2026_08_30_19_24_11_239.jpg,IMG/right_2026_08_30_19_24_11_239.jpg,-0.2446404,1.0,0.0,25.96191
IMG/center_2026_08_30_19_24_11_340.jpg,IMG/left_2026_08_30_19_24_11_340.jpg,IMG/right_2026_08_30_19_24_11_340.jpg,-0.0351423,1.0,0.0,26.90577
IMG/center_2026_08_30_19_24_11_445.jpg,IMG/left_2026_08_30_19_24_11_445.jpg,IMG/right_2026_08_30_19_24_11_445.jpg,0.0,1.0,0.0,27.84424
IMG/center_2026_08_30_19_24_11_545.jpg,IMG/left_2026_08_30_19_24_11_545.jpg,IMG/right_2026_08_30_19_24_11_545.jpg,0.0,1.0,0.0,28.76972
IMG/center_2026_08_30_19_24_11_647.jpg,IMG/left_2026_08_30_19_24_11_647.jpg,IMG/right_2026_08_30_19_24_11_647.jpg,0.0,1.0,0.0,29.68833
IMG/center_2026_08_30_19_24_11_749.jpg,IMG/left_2026_08_30_19_24_11_749.jpg,IMG/right_2026_08_30_19_24_11_749.jpg,-0.0968034,1.0,0.0,30.18788
IMG/center_2026_08_30_19_24_11_851.jpg,IMG/left_2026_08_30_19_24_11_851.jpg,IMG/right_2026_08_30_19_24_11_851.jpg,-0.4409079,1.0,0.0,30.15079
IMG/center_2026_08_30_19_24_11_953.jpg,IMG/left_2026_08_30_19_24_11_953.jpg,IMG/right_2026_08_30_19_24_11_953.jpg,-0.251446,1.0,0.0,30.19047
IMG/center_2026_08_30_19_24_12_055.jpg,IMG/left_2026_08_30_19_24_12_055.jpg,IMG/right_2026_08_30_19_24_12_055.jpg,0.0,1.0,0.0,30.18597
IMG/center_2026_08_30_19_24_12_160.jpg,IMG/left_2026_08_30_19_24_12_160.jpg,IMG/right_2026_08_30_19_24_12_160.jpg,0.0,1.0,0.0,30.19018
IMG/center_2026_08_30_19_24_12_261.jpg,IMG/left_2026_08_30_19_24_12_261.jpg,IMG/right_2026_08_30_19_24_12_261.jpg,0.0,1.0,0.0,30.19004
IMG/center_2026_08_30_19_24_12_371.jpg,IMG/left_2026_08_30_19_24_12_371.jpg,IMG/right_2026_08_30_19_24_12_371.jpg,0.0,1.0,0.0,30.19016
IMG/center_2026_08_30_19_24_12_478.jpg,IMG/left_2026_08_30_19_24_12_478.jpg,IMG/right_2026_08_30_19_24_12_478.jpg,-0.3113469,1.0,0.0,30.16847
IMG/center_2026_08_30_19_24_12_582.jpg,IMG/left_2026_08_30_19_24_12_582.jpg,IMG/right_2026_08_30_19_24_12_582.jpg,-0.0145458,1.0,0.0,30.18935
IMG/center_2026_08_30_19_24_12_683.jpg,IMG/left_2026_08_30_19_24_12_683.jpg,IMG/right_2026_08_30_19_24_12_683.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_24_12_785.jpg,IMG/left_2026_08_30_19_24_12_785.jpg,IMG/right_2026_08_30_19_24_12_785.jpg,0.0,1.0,0.0,30.1902
IMG/center_2026_08_30_19_24_12_888.jpg,IMG/left_2026_08_30_19_24_12_888.jpg,IMG/right_2026_08_30_19_24_12_888.jpg,0.0,1.0,0.0,30.19017
IMG/center_2026_08_30_19_24_12_989.jpg,IMG/left_2026_08_30_19_24_12_989.jpg,IMG/right_2026_08_30_19_24_12_989.jpg,0.0,1.0,0.0,30.19014
IMG/center_2026_08_30_19_24_13_092.jpg,IMG/left_2026_08_30_19_24_13_092.jpg,IMG/right_2026_08_30_19_24_13_092.jpg,-0.1702914,1.0,0.0,30.18204
IMG/center_2026_08_30_19_24_13_198.jpg,IMG/left_2026_08_30_19_24_13_198.jpg,IMG/right_2026_08_30_19_24_13_198.jpg,0.0,1.0,0.0,30.19062
IMG/center_2026_08_30_19_24_13_301.jpg,IMG/left_2026_08_30_19_24_13_301.jpg,IMG/right_2026_08_30_19_24_13_301.jpg,0.0,1.0,0.0,30.19036
IMG/center_2026_08_30_19_24_13_404.jpg,IMG/left_2026_08_30_19_24_13_404.jpg,IMG/right_2026_08_30_19_24_13_404.jpg,-0.037887,1.0,0.0,30.19081
IMG/center_2026_08_30_19_24_13_509.jpg,IMG/left_2026_08_30_19_24_13_509.jpg,IMG/right_2026_08_30_19_24_13_509.jpg,-0.3524205,1.0,0.0,30.16096
IMG/center_2026_08_30_19_24_13_615.jpg,IMG/left_2026_08_30_19_24_13_615.jpg,IMG/right_2026_08_30_19_24_13_615.jpg,-0.07112395,1.0,0.0,30.19133
IMG/center_2026_08_30_19_24_13_718.jpg,IMG/left_2026_08_30_19_24_13_718.jpg,IMG/right_2026_08_30_19_24_13_718.jpg,0.0,1.0,0.0,30.18954
IMG/center_2026_08_30_19_24_13_820.jpg,IMG/left_2026_08_30_19_24_13_820.jpg,IMG/right_2026_08_30_19_24_13_820.jpg,0.0,1.0,0.0,30.19006
IMG/center_2026_08_30_19_24_13_920.jpg,IMG/left_2026_08_30_19_24_13_920.jpg,IMG/right_2026_08_30_19_24_13_920.jpg,0.0,1.0,0.0,30.19002
IMG/center_2026_08_30_19_24_14_027.jpg,IMG/left_2026_08_30_19_24_14_027.jpg,IMG/right_2026_08_30_19_24_14_027.jpg,0.0,1.0,0.0,30.19065
IMG/center_2026_08_30_19_24_14_133.jpg,IMG/left_2026_08_30_19_24_14_133.jpg,IMG/right_2026_08_30_19_24_14_133.jpg,-0.3376766,1.0,0.0,30.16302
IMG/center_2026_08_30_19_24_14_234.jpg,IMG/left_2026_08_30_19_24_14_234.jpg,IMG/right_2026_08_30_19_24_14_234.jpg,-0.03318721,1.0,0.0,30.19089
IMG/center_2026_08_30_19_24_14_335.jpg,IMG/left_2026_08_30_19_24_14_335.jpg,IMG/right_2026_08_30_19_24_14_335.jpg,0.0,1.0,0.0,30.19007
IMG/center_2026_08_30_19_24_14_437.jpg,IMG/left_2026_08_30_19_24_14_437.jpg,IMG/right_2026_08_30_19_24_14_437.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_30_19_24_14_540.jpg,IMG/left_2026_08_30_19_24_14_540.jpg,IMG/right_2026_08_30_19_24_14_540.jpg,0.0,1.0,0.0,30.19034
IMG/center_2026_08_30_19_24_14_646.jpg,IMG/left_2026_08_30_19_24_14_646.jpg,IMG/right_2026_08_30_19_24_14_646.jpg,-0.2762895,1.0,0.0,30.17112
IMG/center_2026_08_30_19_24_14_748.jpg,IMG/left_2026_08_30_19_24_14_748.jpg,IMG/right_2026_08_30_19_24_14_748.jpg,0.0,1.0,0.0,30.1895
IMG/center_2026_08_30_19_24_14_850.jpg,IMG/left_2026_08_30_19_24_14_850.jpg,IMG/right_2026_08_30_19_24_14_850.jpg,0.0,1.0,0.0,30.19069
IMG/center_2026_08_30_19_24_14_952.jpg,IMG/left_2026_08_30_19_24_14_952.jpg,IMG/right_2026_08_30_19_24_14_952.jpg,0.0,1.0,0.0,30.19046
IMG/center_2026_08_30_19_24_15_056.jpg,IMG/left_2026_08_30_19_24_15_056.jpg,IMG/right_2026_08_30_19_24_15_056.jpg,-0.2069586,1.0,0.0,30.17958
IMG/center_2026_08_30_19_24_15_157.jpg,IMG/left_2026_08_30_19_24_15_157.jpg,IMG/right_2026_08_30_19_24_15_157.jpg,-0.03785878,1.0,0.0,30.19086
IMG/center_2026_08_30_19_24_15_261.jpg,IMG/left_2026_08_30_19_24_15_261.jpg,IMG/right_2026_08_30_19_24_15_261.jpg,0.0,1.0,0.0,30.18989
IMG/center_2026_08_30_19_24_15_369.jpg,IMG/left_2026_08_30_19_24_15_369.jpg,IMG/right_2026_08_30_19_24_15_369.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_30_19_24_15_474.jpg,IMG/left_2026_08_30_19_24_15_474.jpg,IMG/right_2026_08_30_19_24_15_474.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_24_15_575.jpg,IMG/left_2026_08_30_19_24_15_575.jpg,IMG/right_2026_08_30_19_24_15_575.jpg,-0.1789266,1.0,0.0,30.18204
IMG/center_2026_08_30_19_24_15_680.jpg,IMG/left_2026_08_30_19_24_15_680.jpg,IMG/right_2026_08_30_19_24_15_680.jpg,-0.2979018,1.0,0.0,30.17709
IMG/center_2026_08_30_19_24_15_781.jpg,IMG/left_2026_08_30_19_24_15_781.jpg,IMG/right_2026_08_30_19_24_15_781.jpg,0.0,1.0,0.0,30.18855
IMG/center_2026_08_30_19_24_15_883.jpg,IMG/left_2026_08_30_19_24_15_883.jpg,IMG/right_2026_08_30_19_24_15_883.jpg,0.0,1.0,0.0,30.1899
IMG/center_2026_08_30_19_24_15_987.jpg,IMG/left_2026_08_30_19_24_15_987.jpg,IMG/right_2026_08_30_19_24_15_987.jpg,0.0,1.0,0.0,30.19027
IMG/center_2026_08_30_19_24_16_091.jpg,IMG/left_2026_08_30_19_24_16_091.jpg,IMG/right_2026_08_30_19_24_16_091.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_24_16_198.jpg,IMG/left_2026_08_30_19_24_16_198.jpg,IMG/right_2026_08_30_19_24_16_198.jpg,-0.0672534,1.0,0.0,30.18927
IMG/center_2026_08_30_19_24_16_304.jpg,IMG/left_2026_08_30_19_24_16_304.jpg,IMG/right_2026_08_30_19_24_16_304.jpg,-0.3190104,1.0,0.0,30.1664
IMG/center_2026_08_30_19_24_16_406.jpg,IMG/left_2026_08_30_19_24_16_406.jpg,IMG/right_2026_08_30_19_24_16_406.jpg,-0.01494746,1.0,0.0,30.18977
IMG/center_2026_08_30_19_24_16_508.jpg,IMG/left_2026_08_30_19_24_16_508.jpg,IMG/right_2026_08_30_19_24_16_508.jpg,0.0,1.0,0.0,30.18994
IMG/center_2026_08_30_19_24_16_610.jpg,IMG/left_2026_08_30_19_24_16_610.jpg,IMG/right_2026_08_30_19_24_16_610.jpg,0.0,1.0,0.0,30.19025
IMG/center_2026_08_30_19_24_16_713.jpg,IMG/left_2026_08_30_19_24_16_713.jpg,IMG/right_2026_08_30_19_24_16_713.jpg,0.0,1.0,0.0,30.19021
IMG/center_2026_08_30_19_24_16_814.jpg,IMG/left_2026_08_30_19_24_16_814.jpg,IMG/right_2026_08_30_19_24_16_814.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_30_19_24_16_921.jpg,IMG/left_2026_08_30_19_24_16_921.jpg,IMG/right_2026_08_30_19_24_16_921.jpg,-0.1636788,1.0,0.0,30.18291
IMG/center_2026_08_30_19_24_17_025.jpg,IMG/left_2026_08_30_19_24_17_025.jpg,IMG/right_2026_08_30_19_24_17_025.jpg,-0.03248249,1.0,0.0,30.19073
IMG/center_2026_08_30_19_24_17_128.jpg,IMG/left_2026_08_30_19_24_17_128.jpg,IMG/right_2026_08_30_19_24_17_128.jpg,0.0,1.0,0.0,30.19011
IMG/center_2026_08_30_19_24_17_228.jpg,IMG/left_2026_08_30_19_24_17_228.jpg,IMG/right_2026_08_30_19_24_17_228.jpg,0.0,1.0,0.0,30.19027
IMG/center_2026_08_30_19_24_17_332.jpg,IMG/left_2026_08_30_19_24_17_332.jpg,IMG/right_2026_08_30_19_24_17_332.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_24_17_438.jpg,IMG/left_2026_08_30_19_24_17_438.jpg,IMG/right_2026_08_30_19_24_17_438.jpg,-0.316137,1.0,0.0,30.16578
IMG/center_2026_08_30_19_24_17_539.jpg,IMG/left_2026_08_30_19_24_17_539.jpg,IMG/right_2026_08_30_19_24_17_539.jpg,-0.01148374,1.0,0.0,30.18981
IMG/center_2026_08_30_19_24_17_644.jpg,IMG/left_2026_08_30_19_24_17_644.jpg,IMG/right_2026_08_30_19_24_17_644.jpg,0.0,1.0,0.0,30.19016
IMG/center_2026_08_30_19_24_17_758.jpg,IMG/left_2026_08_30_19_24_17_758.jpg,IMG/right_2026_08_30_19_24_17_758.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_30_19_24_17_860.jpg,IMG/left_2026_08_30_19_24_17_860.jpg,IMG/right_2026_08_30_19_24_17_860.jpg,0.0,1.0,0.0,30.19059
IMG/center_2026_08_30_19_24_17_961.jpg,IMG/left_2026_08_30_19_24_17_961.jpg,IMG/right_2026_08_30_19_24_17_961.jpg,-0.06273361,1.0,0.0,30.18944
IMG/center_2026_08_30_19_24_18_062.jpg,IMG/left_2026_08_30_19_24_18_062.jpg,IMG/right_2026_08_30_19_24_18_062.jpg,-0.3634323,1.0,0.0,30.15976
IMG/center_2026_08_30_19_24_18_166.jpg,IMG/left_2026_08_30_19_24_18_166.jpg,IMG/right_2026_08_30_19_24_18_166.jpg,-0.1932993,1.0,0.0,30.19085
IMG/center_2026_08_30_19_24_18_268.jpg,IMG/left_2026_08_30_19_24_18_268.jpg,IMG/right_2026_08_30_19_24_18_268.jpg,0.0,1.0,0.0,30.18793
IMG/center_2026_08_30_19_24_18_368.jpg,IMG/left_2026_08_30_19_24_18_368.jpg,IMG/right_2026_08_30_19_24_18_368.jpg,0.0,1.0,0.0,30.19004
IMG/center_2026_08_30_19_24_18_474.jpg,IMG/left_2026_08_30_19_24_18_474.jpg,IMG/right_2026_08_30_19_24_18_474.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_24_18_575.jpg,IMG/left_2026_08_30_19_24_18_575.jpg,IMG/right_2026_08_30_19_24_18_575.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_24_18_676.jpg,IMG/left_2026_08_30_19_24_18_676.jpg,IMG/right_2026_08_30_19_24_18_676.jpg,0.0,1.0,0.0,30.18982
IMG/center_2026_08_30_19_24_18_781.jpg,IMG/left_2026_08_30_19_24_18_781.jpg,IMG/right_2026_08_30_19_24_18_781.jpg,-0.1248288,1.0,0.0,30.186
IMG/center_2026_08_30_19_24_18_888.jpg,IMG/left_2026_08_30_19_24_18_888.jpg,IMG/right_2026_08_30_19_24_18_888.jpg,-0.3721083,1.0,0.0,30.16046
IMG/center_2026_08_30_19_24_18_995.jpg,IMG/left_2026_08_30_19_24_18_995.jpg,IMG/right_2026_08_30_19_24_18_995.jpg,-0.004588194,1.0,0.0,30.18888
IMG/center_2026_08_30_19_24_19_101.jpg,IMG/left_2026_08_30_19_24_19_101.jpg,IMG/right_2026_08_30_19_24_19_101.jpg,0.0,1.0,0.0,30.18988
IMG/center_2026_08_30_19_24_19_206.jpg,IMG/left_2026_08_30_19_24_19_206.jpg,IMG/right_2026_08_30_19_24_19_206.jpg,0.0,1.0,0.0,30.19024
IMG/center_2026_08_30_19_24_19_311.jpg,IMG/left_2026_08_30_19_24_19_311.jpg,IMG/right_2026_08_30_19_24_19_311.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_30_19_24_19_414.jpg,IMG/left_2026_08_30_19_24_19_414.jpg,IMG/right_2026_08_30_19_24_19_414.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_24_19_524.jpg,IMG/left_2026_08_30_19_24_19_524.jpg,IMG/right_2026_08_30_19_24_19_524.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_24_19_629.jpg,IMG/left_2026_08_30_19_24_19_629.jpg,IMG/right_2026_08_30_19_24_19_629.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_24_19_730.jpg,IMG/left_2026_08_30_19_24_19_730.jpg,IMG/right_2026_08_30_19_24_19_730.jpg,0.0,1.0,0.0,30.19043
IMG/center_2026_08_30_19_24_19_831.jpg,IMG/left_2026_08_30_19_24_19_831.jpg,IMG/right_2026_08_30_19_24_19_831.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_24_19_937.jpg,IMG/left_2026_08_30_19_24_19_937.jpg,IMG/right_2026_08_30_19_24_19_937.jpg,-0.1617054,1.0,0.0,30.18364
IMG/center_2026_08_30_19_24_20_039.jpg,IMG/left_2026_08_30_19_24_20_039.jpg,IMG/right_2026_08_30_19_24_20_039.jpg,-0.1604751,1.0,0.0,30.18853
IMG/center_2026_08_30_19_24_20_142.jpg,IMG/left_2026_08_30_19_24_20_142.jpg,IMG/right_2026_08_30_19_24_20_142.jpg,0.0,1.0,0.0,30.18958
IMG/center_2026_08_30_19_24_20_241.jpg,IMG/left_2026_08_30_19_24_20_241.jpg,IMG/right_2026_08_30_19_24_20_241.jpg,0.0,1.0,0.0,30.19018
IMG/center_2026_08_30_19_24_20_345.jpg,IMG/left_2026_08_30_19_24_20_345.jpg,IMG/right_2026_08_30_19_24_20_345.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_30_19_24_20_447.jpg,IMG/left_2026_08_30_19_24_20_447.jpg,IMG/right_2026_08_30_19_24_20_447.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_24_20_551.jpg,IMG/left_2026_08_30_19_24_20_551.jpg,IMG/right_2026_08_30_19_24_20_551.jpg,0.0,1.0,0.0,30.19032
IMG/center_2026_08_30_19_24_20_656.jpg,IMG/left_2026_08_30_19_24_20_656.jpg,IMG/right_2026_08_30_19_24_20_656.jpg,0.0,1.0,0.0,30.19031
IMG/center_2026_08_30_19_24_20_763.jpg,IMG/left_2026_08_30_19_24_20_763.jpg,IMG/right_2026_08_30_19_24_20_763.jpg,-0.1752987,1.0,0.0,30.18189
IMG/center_2026_08_30_19_24_20_864.jpg,IMG/left_2026_08_30_19_24_20_864.jpg,IMG/right_2026_08_30_19_24_20_864.jpg,-0.1406181,1.0,0.0,30.18909
IMG/center_2026_08_30_19_24_20_970.jpg,IMG/left_2026_08_30_19_24_20_970.jpg,IMG/right_2026_08_30_19_24_20_970.jpg,0.0,1.0,0.0,30.18964
IMG/center_2026_08_30_19_24_21_075.jpg,IMG/left_2026_08_30_19_24_21_075.jpg,IMG/right_2026_08_30_19_24_21_075.jpg,0.0,1.0,0.0,30.19009
IMG/center_2026_08_30_19_24_21_180.jpg,IMG/left_2026_08_30_19_24_21_180.jpg,IMG/right_2026_08_30_19_24_21_180.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_24_21_286.jpg,IMG/left_2026_08_30_19_24_21_286.jpg,IMG/right_2026_08_30_19_24_21_286.jpg,0.0,1.0,0.0,30.19031
IMG/center_2026_08_30_19_24_21_391.jpg,IMG/left_2026_08_30_19_24_21_391.jpg,IMG/right_2026_08_30_19_24_21_391.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_24_21_497.jpg,IMG/left_2026_08_30_19_24_21_497.jpg,IMG/right_2026_08_30_19_24_21_497.jpg,-0.1702533,1.0,0.0,30.18265
IMG/center_2026_08_30_19_24_21_604.jpg,IMG/left_2026_08_30_19_24_21_604.jpg,IMG/right_2026_08_30_19_24_21_604.jpg,-0.1168782,1.0,0.0,30.19004
IMG/center_2026_08_30_19_24_21_710.jpg,IMG/left_2026_08_30_19_24_21_710.jpg,IMG/right_2026_08_30_19_24_21_710.jpg,0.0,1.0,0.0,30.18983
IMG/center_2026_08_30_19_24_21_814.jpg,IMG/left_2026_08_30_19_24_21_814.jpg,IMG/right_2026_08_30_19_24_21_814.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_24_21_917.jpg,IMG/left_2026_08_30_19_24_21_917.jpg,IMG/right_2026_08_30_19_24_21_917.jpg,0.0,1.0,0.0,30.19032
IMG/center_2026_08_30_19_24_22_020.jpg,IMG/left_2026_08_30_19_24_22_020.jpg,IMG/right_2026_08_30_19_24_22_020.jpg,0.0,1.0,0.0,30.19007
